"BehaviorSpace results (NetLogo 6.2.2)"
"JAN22_SEN1211_recyclingplastic_group5.tmp.nlogo"
"Yes_50% collection"
"01/22/2022 22:37:58:625 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-perc-singles","initial-num-collection-points","show-bottles?","fraction-of-collection","model-version","population","initial-perc-families","fraction-of-technology","total-budget","fraction-of-campaign","recycling-changing-ratio","initial-perc-couples","max-bottles","initial-num-recycling-companies","C-capacity","collection-changing-ratio","R-capacity","[step]","total-collection","total-recycle","rate-recycling"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","122","0","0","0.26256654808900204"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","124","0","0","0.21495412844036696"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","129","0","0","0.2370422535211268"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","127","0","0","0.27996068527246"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","121","0","0","0.5740683697405541"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","0.2882343046724118"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","125","0","0","0.21495412844036696"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.7244641301615314"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","92","0","0","0.4222090871602079"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","123","0","0","0.26256654808900204"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","0.15586114239047247"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","122","0","0","0.7857142857142857"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","0.2882343046724118"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","128","0","0","0.27996068527246"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.7244641301615314"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","93","0","0","0.5222046859488196"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","124","0","0","0.26256654808900204"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","126","0","0","0.6602967002208735"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","0.15586114239047247"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","123","0","0","0.7857142857142857"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","129","0","0","0.27996068527246"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","0.2882343046724118"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.7244641301615314"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","125","0","0","0.26256654808900204"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","127","0","0","0.6602967002208735"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","0.15586114239047247"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","94","0","0","0.5222046859488196"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","124","0","0","0.7857142857142857"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","0.782970878109481"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","0.2882343046724118"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.7244641301615314"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","126","0","0","0.20702412868632702"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","128","0","0","0.6602967002208735"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","125","0","0","0.7857142857142857"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","0.15586114239047247"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","0.782970878109481"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","95","0","0","0.5222046859488196"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","129","0","0","0.6602967002208735"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.7559159530236789"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","127","0","0","0.20702412868632702"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.324540698043246"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","126","0","0","0.2941022824277428"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","0.782970878109481"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.867760359060391"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","0.6992528391828137"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.7559159530236789"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","0.782970878109481"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","127","0","0","0.2941022824277428"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","128","0","0","0.20702412868632702"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.324540698043246"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","0.6992528391828137"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","128","0","0","0.2941022824277428"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.3105894484939856"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.7559159530236789"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.867760359060391"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.324540698043246"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","129","0","0","0.20702412868632702"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","0.6992528391828137"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.3105894484939856"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","129","0","0","0.2941022824277428"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.867760359060391"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.7559159530236789"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.324540698043246"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","0.33334978552794514"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","0.6992528391828137"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","130","0","0","1.2983649142613278"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.3105894484939856"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.867760359060391"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.4116821588140416"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.4868306776174011"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","0.33334978552794514"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.8016853807081232"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.3105894484939856"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","131","0","0","1.2983649142613278"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.6198100319064684"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.4868306776174011"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.4116821588140416"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","0.33334978552794514"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.8016853807081232"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.6198100319064684"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","132","0","0","1.2983649142613278"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.8372571428571427"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.4868306776174011"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.4116821588140416"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.8016853807081232"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","0.33334978552794514"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","133","0","0","1.2983649142613278"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.8372571428571427"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.4868306776174011"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.6198100319064684"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.4116821588140416"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.8016853807081232"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.5232139018006385"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","134","0","0","0.7957826978766679"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.8372571428571427"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","146","0","0","0.4236919415689603"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.7453099996983756"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.6198100319064684"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.3543749999999999"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","96","0","0","0.5222046859488196"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.5232139018006385"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","135","0","0","0.7957826978766679"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","147","0","0","0.4236919415689603"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.8372571428571427"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.3543749999999999"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.7453099996983756"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.734961173164561"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.5232139018006385"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","97","0","0","0.7084919245951466"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","136","0","0","0.7957826978766679"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.8304098360655741"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","148","0","0","0.4236919415689603"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.3543749999999999"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.7453099996983756"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.5232139018006385"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.734961173164561"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","98","0","0","0.7084919245951466"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","137","0","0","0.7957826978766679"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.8304098360655741"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","149","0","0","0.4236919415689603"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.3543749999999999"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.7453099996983756"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.734961173164561"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","0.43441791044776146"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","138","0","0","1.1350994248912998"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","99","0","0","0.7084919245951466"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.6151175804771783"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","146","0","0","0.4026183844011141"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.8304098360655741"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","150","0","0","0.8541941453557019"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.734961173164561"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","0.43441791044776146"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","139","0","0","1.1350994248912998"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.6151175804771783"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","100","0","0","0.7084919245951466"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","146","0","0","0.06447454559190294"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.8304098360655741"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","151","0","0","0.8541941453557019"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","0.43441791044776146"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","147","0","0","0.4026183844011141"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","140","0","0","1.1350994248912998"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.6151175804771783"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","146","0","0","0.6065895953757223"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","101","0","0","0.4090948317775932"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","0.43441791044776146"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","147","0","0","0.06447454559190294"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","152","0","0","0.8541941453557019"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","148","0","0","0.4026183844011141"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","141","0","0","1.1350994248912998"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","147","0","0","0.6065895953757223"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.6151175804771783"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","153","0","0","0.8541941453557019"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","148","0","0","0.06447454559190294"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.25361309793976144"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","102","0","0","0.4090948317775932"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","149","0","0","0.4026183844011141"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","142","0","0","0.6269344110679074"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","148","0","0","0.6065895953757223"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","146","0","0","0.8864760519967544"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","154","0","0","0.3097546012269938"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","149","0","0","0.06447454559190294"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.25361309793976144"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","103","0","0","0.4090948317775932"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","143","0","0","0.6269344110679074"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","150","0","0","0.9436027755095376"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","149","0","0","0.6065895953757223"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","147","0","0","0.8864760519967544"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","155","0","0","0.3097546012269938"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.25361309793976144"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","150","0","0","0.6007930361491258"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","104","0","0","0.4090948317775932"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","144","0","0","0.6269344110679074"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","151","0","0","0.9436027755095376"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","150","0","0","0.34440843653350445"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","148","0","0","0.8864760519967544"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","156","0","0","0.3097546012269938"
"6","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.25361309793976144"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","151","0","0","0.6007930361491258"
"1","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","105","265818.02265698055","10230.138937830572","0.4564147865112438"
"4","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","145","0","0","0.6269344110679074"
"5","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","151","0","0","0.34440843653350445"
"7","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","152","0","0","0.9436027755095376"
"8","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","157","0","0","0.3097546012269938"
"2","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","149","0","0","0.8864760519967544"
"3","0.5","5","true","0.5","yes-policy","100","0.2","0.25","1000","0.25","1","0.3","10000000","2","1000","2","1000","152","0","0","0.6007930361491258"
